Length	Amplitude	Phase
1142.23	-2.384	2.50385
1142.54	-5.93907	2.30439
1142.86	-2.36234	13.2827
1143.17	-2.31679	-1.10921
1143.48	4.10466	6.17279
1143.8	-12.1526	-1.23736
1144.11	-0.0124744	-4.21591
1144.42	2.49968	0.0707438
1144.74	-4.77433	1.42032
1145.05	-6.13742	10.1855
1145.36	1.49087	2.34023
1145.68	-3.66418	8.33325
1145.99	-0.939579	-1.44358
1146.3	1.63624	2.40569
1146.62	0.457716	9.70214
1146.93	-0.0305129	4.94917
1147.24	-4.3929	0.796402
1147.56	-4.53006	4.52861
1147.87	4.86089	4.42302
1148.18	0.125017	1.65058
1148.5	1.25549	3.75809
1148.81	-1.57261	5.43076
1149.12	1.91408	0.462464
1149.44	2.65836	4.33352
1149.75	2.06014	5.78853
1150.06	-2.44913	3.44469
1150.38	-2.65285	0.248465
1150.69	-1.7051	0.704854
1151	7.90394	1.39304
1151.32	1.77348	8.30354
1151.63	8.90635	-4.19061
1151.94	4.43299	5.48853
1152.26	-6.68363	8.31337
1152.57	-4.63391	2.26924
1152.88	-4.75385	2.48264
1153.2	0.460462	5.09469
1153.51	-2.60242	3.13389
1153.82	2.25376	4.93845
1154.14	-3.91692	5.97333
1154.45	-1.80322	6.75449
1154.76	4.02868	6.39253
1155.08	-1.58736	2.05003
1155.39	1.01409	4.38034
1155.7	-3.42142	11.0641
1156.02	-2.31856	2.04111
1156.33	-1.94449	4.70963
1156.64	-0.368822	5.88607
1156.95	1.88348	6.00988
1157.27	-2.23326	3.02976
1157.58	-1.75893	4.44285
1157.89	0.832687	-0.669745
1158.21	0.272251	2.33107
1158.52	-0.557147	5.24264
1158.83	-2.20616	9.9218
1159.15	-4.8366	3.61984
1159.46	1.46546	9.5903
1159.77	-3.29473	-2.08597
1160.09	-3.47891	-0.0371008
1160.4	2.22921	-0.109258
1160.71	-1.6429	1.20238
1161.03	-3.63534	4.48914
1161.34	-1.50091	1.08117
1161.65	-0.889153	3.57553
1161.97	-4.6965	1.65817
1162.28	-4.19909	3.15174
1162.59	-2.12448	4.82256
1162.91	-0.36288	0.093663
1163.22	-3.58771	2.32433
1163.53	-3.02082	-2.97138
1163.85	3.62583	3.01436
1164.16	1.70635	5.98556
1164.47	-0.0110299	4.71953
1164.79	-1.96992	5.09569
1165.1	0.631513	1.1453
1165.41	0.233566	4.97139
1165.73	3.59627	2.11555
1166.04	-3.71989	3.82787
1166.35	-1.04931	2.50726
1166.67	-1.17045	0.0688234
1166.98	1.70843	2.99418
1167.29	1.58493	4.02001
1167.61	4.59497	-0.493066
1167.92	-1.16294	1.24689
1168.23	1.06748	6.29685
1168.55	-2.6056	2.862
1168.86	-2.01774	4.04437
1169.17	-1.14405	4.94495
1169.49	-1.08423	3.2802
1169.8	-2.8737	2.0775
1170.11	-1.8968	2.81504
1170.43	-1.14692	4.15936
1170.74	1.78542	6.14032
1171.05	-2.01324	4.98703
1171.37	2.41507	0.416148
1171.68	-6.15252	5.31829
1171.99	-2.65978	5.02705
1172.31	-2.02261	4.02831
1172.62	-2.81039	5.40667
1172.93	-0.046487	5.22105
1173.25	-1.4422	2.64453
1173.56	-0.682401	4.68795
1173.87	-2.35633	2.30412
1174.19	-0.130263	4.74215
1174.5	-1.62691	4.04896
1174.81	-1.37193	4.26984
1175.13	-0.988381	5.07653
1175.44	-2.90477	5.53497
1175.75	-1.606	2.05521
1176.07	-1.77001	3.72136
1176.38	-2.08046	2.58769
1176.69	-2.18064	3.22279
1177.01	-4.65007	1.16526
1177.32	-1.70662	1.69402
1177.63	-0.553838	2.12832
1177.94	-1.59778	3.11571
1178.26	-2.28458	4.28199
1178.57	-1.52406	4.54834
1178.88	-0.921587	0.232906
1179.2	-1.4588	2.86005
1179.51	-5.55112	-0.0982338
1179.82	-1.43179	2.12251
1180.14	0.185258	3.80596
1180.45	-1.75814	4.0426
1180.76	-0.492501	3.98078
1181.08	-1.36633	3.47202
1181.39	-0.820272	4.41599
1181.7	-0.852174	4.2498
1182.02	-1.82899	3.87366
1182.33	-0.738283	3.4926
1182.64	-2.23235	2.55878
1182.96	-2.59262	3.81977
1183.27	-3.18147	2.42836
1183.58	1.02769	2.37006
1183.9	-1.20624	2.45723
1184.21	-0.328956	3.06173
1184.52	-1.18774	1.69026
1184.84	-0.138854	2.91347
1185.15	-0.944856	3.1311
1185.46	-0.649982	4.79296
1185.78	-1.29801	4.3009
1186.09	-1.89555	2.99508
1186.4	-1.28191	2.97519
1186.72	-2.20158	3.4487
1187.03	-0.931861	1.3938
1187.34	-2.36864	4.88121
1187.66	0.551977	3.81678
1187.97	0.275569	3.07183
1188.28	-1.73722	4.61034
1188.6	-0.989339	3.72842
1188.91	-1.23533	3.98886
1189.22	-1.58751	4.58519
1189.54	-1.13486	2.94987
1189.85	0.478409	1.22781
1190.16	0.855332	2.68836
1190.48	-0.712198	2.48479
1190.79	-0.402813	6.47933
1191.1	-1.42437	2.65348
1191.42	5.66199	7.00393
1191.73	-5.64643	2.49692
1192.04	-3.55672	2.05649
1192.36	0.699597	1.33088
1192.67	-4.84302	3.81616
1192.98	-1.69442	6.3411
1193.3	-2.18643	3.19632
1193.61	-1.72955	5.06804
1193.92	-4.01964	0.906952
1194.24	-1.09237	1.09344
1194.55	0.300232	4.58823
1194.86	-0.871283	3.35151
1195.18	-3.07075	3.7474
1195.49	-2.78633	6.1464
1195.8	1.62437	5.04744
1196.12	-4.4114	5.42352
1196.43	-1.52483	6.20849
1196.74	-3.07101	6.59939
1197.06	-0.539621	1.96847
1197.37	0.268399	3.44509
1197.68	1.09558	4.12239
1197.99	-1.51986	5.69289
1198.31	-2.19181	3.68182
1198.62	-4.69424	6.19465
1198.93	0.146392	1.77182
1199.25	-2.25302	14.1011
1199.56	3.20415	-12.9119
1199.87	-0.657841	-1.40854
1200.19	0.766202	3.78015
1200.5	-5.61445	-1.67795
1200.81	-5.04555	2.52169
1201.13	-0.854334	1.36628
1201.44	-3.98087	0.731853
1201.75	2.33996	0.149096
1202.07	-2.33175	6.03918
1202.38	-6.43631	7.62104
1202.69	4.10554	3.13014
1203.01	-6.9364	3.42673
1203.32	1.47202	-7.17729
1203.63	-11.5815	12.5101
1203.95	-7.29453	1.40734
1204.26	-2.97868	1.20364
1204.57	-1.61456	3.09281
1204.89	5.01833	1.42992
1205.2	-3.1689	5.45722
1205.51	0.547877	7.8908
1205.83	-10.9157	3.10146
1206.14	-3.59532	0.0200553
1206.45	-1.63944	-3.72811
1206.77	-2.75167	1.95866
1207.08	-6.52439	-0.743739
1207.39	24.2145	14.2917
1207.71	4.64257	-7.83813
1208.02	0.0410044	-0.487192
1208.33	7.95392	-2.39514
1208.65	0.397653	2.57409
1208.96	-1.33894	3.82882
1209.27	1.15964	2.28075
1209.59	-2.6965	3.36324
1209.9	-5.30694	1.13555
1210.21	0.374876	0.69464
1210.53	-1.01007	11.9736
1210.84	3.70701	-0.556037
1211.15	10.0443	10.0706
1211.47	-19.9364	-13.7271
1211.78	3.40685	0.727028
1212.09	1.86047	9.39233
1212.41	-6.74745	8.85816
1212.72	-9.73095	15.8662
1213.03	-4.06957	-1.9255
1213.35	-4.37511	4.17224
1213.66	5.64827	-8.13173
1213.97	2.05074	13.9489
1214.29	1.57444	9.95459
1214.6	-3.79003	4.94221
1214.91	-6.51451	9.06633
1215.23	-13.2522	20.7322
1215.54	17.5494	11.0686
1215.85	-8.29548	6.81113
1216.17	-3.53805	9.02878
1216.48	0.637728	-2.45906
1216.79	3.70899	-2.61253
1217.11	-3.84287	3.32093
1217.42	-0.376122	-2.454
1217.73	-4.4909	9.09518
1218.05	-9.41753	1.73963
1218.36	-11.7608	3.77905
1218.67	-0.432877	9.34368
1218.98	-16.5942	5.82566
1219.3	43.8164	-23.7667
1219.61	-29.477	-8.67675
1219.92	-11.0079	-1.86854
1220.24	-1.46655	-18.7917
1220.55	-7.25222	-2.22215
1220.86	5.15367	4.33307
1221.18	-0.28309	6.86756
1221.49	-7.67398	2.26166
1221.8	-13.5127	-8.02113
1222.12	-8.19871	-4.93591
1222.43	2.31546	-2.18746
1222.74	-7.12081	-11.3886
1223.06	5.86724	-6.55453
1223.37	-11.4025	-5.89484
1223.68	6.89151	-5.72304
1224	8.49322	2.57817
1224.31	12.1446	8.55577
1224.62	4.75702	12.0869
1224.94	-6.28943	0.203773
1225.25	-2.10888	-8.09259
1225.56	-7.12243	-10.1995
1225.88	7.43517	4.12553
1226.19	1.79676	-1.16117
1226.5	2.86044	10.084
1226.82	19.2187	-0.81305
1227.13	30.2294	33.3432
1227.44	5.04993	-45.4987
1227.76	-3.06519	8.6156
1228.07	1.1527	13.1061
1228.38	-25.2642	3.66964
1228.7	-14.6765	-0.573037
1229.01	-12.4932	1.66186
1229.32	-12.7518	-7.54172
1229.64	5.8324	3.02812
1229.95	-6.05138	5.8587
1230.26	-3.88727	18.0861
1230.58	9.46273	13.7334
1230.89	-20.2288	17.0505
1231.2	12.6825	-44.944
1231.52	-44.6365	34.3509
1231.83	-28.9157	6.26731
1232.14	-27.1362	-18.2101
1232.46	-19.9556	-2.3588
1232.77	2.67818	-13.6594
1233.08	-4.72555	1.34896
1233.4	-8.74668	11.3486
1233.71	-14.3639	3.15985
1234.02	-16.7179	-10.2953
1234.34	-4.83364	-0.684679
1234.65	-1.06779	-7.38811
1234.96	-1.58307	-8.51193
1235.28	-10.9653	-53.347
1235.59	-3.45062	8.43311
1235.9	-6.1764	5.83194
1236.22	-2.84375	-12.238
1236.53	-3.82213	2.51695
1236.84	-10.6798	4.23221
1237.16	-16.1789	0.542177
1237.47	-6.91422	2.05358
1237.78	-1.29771	1.52175
1238.1	-4.87488	8.66913
1238.41	-0.744564	-10.0812
1238.72	-2.10457	-37.1365
1239.04	36.6797	-3.29092
1239.35	-100.694	-41.2585
1239.66	13.1399	2.03523
1239.97	22.8196	0.415497
1240.29	-8.29857	19.9477
1240.6	-10.9594	25.7381
1240.91	-21.6959	15.0561
1241.23	-7.98867	-2.11197
1241.54	9.40956	6.81383
1241.85	-10.274	10.0936
1242.17	5.08194	8.03774
1242.48	24.4482	17.2631
1242.79	0.364592	12.6042
1243.11	-14.9525	-52.7888
1243.42	-90.6166	115.121
1243.73	-44.59	19.6534
1244.05	-43.7392	-1.13003
1244.36	-36.9231	21.4195
1244.67	-1.20792	-6.95893
1244.99	-2.01263	9.23991
1245.3	-24.1763	38.5299
1245.61	-40.5408	11.807
1245.93	-18.1391	2.66881
1246.24	3.10866	-6.82542
1246.55	-20.8472	-21.0412
1246.87	-28.5787	-8.79099
1247.18	-131.817	-22.8163
1247.49	98.0773	62.5901
1247.81	28.0654	40.3024
1248.12	-13.299	23.5368
1248.43	14.4136	27.6458
1248.75	-15.1581	29.3087
1249.06	-15.8885	14.7676
1249.37	2.22962	6.43645
1249.69	28.8632	15.3255
1250	-10.5883	27.9499
1250.31	-27.1367	1.27116
1250.63	-30.2064	-19.9225
1250.94	-3.42457	-6.85106
1251.25	-136.584	36.1831
1251.57	31.5411	-10.5999
1251.88	35.6852	-10.1935
1252.19	20.5092	27.4732
1252.51	12.9884	36.5962
1252.82	2.356	15.4499
1253.13	-5.20371	-3.41148
1253.45	24.9514	2.7824
1253.76	8.94046	14.8483
1254.07	16.3859	21.4283
1254.39	25.3183	6.55308
1254.7	-40.6109	55.4866
1255.01	-97.2645	-31.3794
1255.33	83.5341	466.889
1255.64	-32.5125	53.5007
1255.95	-49.7401	21.1108
1256.27	3.99833	14.6936
1256.58	13.6587	-26.8413
1256.89	13.7652	-0.0632574
1257.21	29.4715	52.7987
1257.52	-41.8774	44.1982
1257.83	-28.9658	9.17351
1258.15	-12.0142	-12.0315
1258.46	-66.8281	14.3079
1258.77	-31.1709	48.8155
1259.09	-72.8426	148.945
1259.4	247.739	-226.5
1259.71	80.8767	-33.8939
1260.03	44.3902	6.82357
1260.34	44.4192	16.44
1260.65	-0.369007	28.7191
1260.96	9.63436	10.5719
1261.28	-3.51642	-13.8185
1261.59	11.7551	-2.48238
1261.9	-11.3608	31.8081
1262.22	-35.7257	14.9989
1262.53	-49.9946	-10.2627
1262.84	-32.0582	16.8574
1263.16	-288.732	213.195
1263.47	197.605	-123.695
1263.78	113.523	-47.801
1264.1	112.295	43.8192
1264.41	96.3125	33.06
1264.72	48.9131	-6.11012
1265.04	36.6505	9.33155
1265.35	63.8537	-36.9199
1265.66	73.7355	20.5954
1265.98	87.1649	-2.92081
1266.29	95.5886	20.4508
1266.6	87.9642	159.554
1266.92	41.1772	144.043
1267.23	1228.71	456.252
1267.54	-156.89	17.5964
1267.86	-132.085	10.0096
1268.17	-53.2012	-56.547
1268.48	-47.1447	-87.9033
1268.8	27.6361	-16.2761
1269.11	39.7369	-4.93596
1269.42	-12.0804	47.6088
1269.74	-35.0565	-18.9924
1270.05	-6.28621	19.3456
1270.36	-26.09	56.0407
1270.68	22.9295	16.3171
1270.99	90.4268	75.98
1271.3	-239.699	-565.015
1271.62	-30.883	-80.3839
1271.93	13.4954	-20.3455
1272.24	23.3269	-2.37956
1272.56	26.9796	32.0636
1272.87	-3.7624	33.4618
1273.18	-12.1829	26.1306
1273.5	-14.5704	61.8654
1273.81	11.0012	124.488
1274.12	-50.644	125.533
1274.44	-71.8768	158.846
1274.75	-8.53412	285.041
1275.06	-107.245	1217.94
1275.38	289.125	-1700.68
1275.69	221.387	-637.015
1276	267.092	-380.144
1276.32	183.257	-300.812
1276.63	112.98	-254.599
1276.94	139.629	-236.74
1277.26	143.196	-272.578
1277.57	214.789	-304.483
1277.88	256.202	-348.471
1278.2	357.756	-347.24
1278.51	592.019	-368.002
1278.82	898.484	-650.617
1279.14	4044.56	-3540.41
1279.45	-1578.95	1373.74
1279.76	-768.312	623.222
1280.08	-558.916	293.379
1280.39	-455.812	197.052
1280.7	-283.265	165.319
1281.02	-245.986	127.688
1281.33	-239.239	171.169
1281.64	-273.056	143.016
1281.95	-182.98	127.077
1282.27	-190.862	220.214
1282.58	-298.242	254.381
1282.89	-343.951	386.828
